,Planet_Mass,Epsilon,Alpha,Stokes,Aspect_Ratio,SigmaSlope,Dust_gap_1,Gas_gap_1,Dust_depth_1,Gas_depth_1,Dust_gap_2,Dust_depth_2,#_DG,#_GG
738,69.0,0.0628,0.00793,0.0475,0.0383,0.605,0.746,0.213,1.06e-14,3.5600000000000005e-05,0.0,0.0,1.0,1.0
739,118.66666666666666,0.0415,0.00232,0.0439,0.048,1.12,0.882,0.369,1.0500000000000002e-26,1.24e-05,0.0,0.0,1.0,1.0
740,65.66666666666666,0.0863,0.007529999999999999,0.0212,0.0465,1.1,0.71,0.0,5.29e-10,0.0,0.0,0.0,1.0,0.0
741,88.0,0.0698,0.000286,0.0452,0.0569,0.987,0.935,0.402,2.0799999999999997e-18,8.22e-06,0.0,0.0,1.0,1.0
742,114.66666666666667,0.0337,0.00912,0.0383,0.0743,0.629,0.135,0.0,1.8399999999999998e-07,0.0,0.0,0.0,1.0,0.0
743,25.5,0.0986,0.00292,0.0061600000000000005,0.0467,0.518,0.66,0.0,4.48e-07,0.0,0.0,0.0,1.0,0.0
744,105.0,0.071,0.00958,0.042,0.0625,0.887,0.7140000000000001,0.0,6.470000000000001e-11,0.0,0.0,0.0,1.0,0.0
745,73.66666666666667,0.0401,0.0017699999999999999,0.0929,0.037,1.08,0.857,0.324,3.7999999999999995e-42,6.87e-06,0.0,0.0,1.0,1.0
746,17.566666666666666,0.0756,0.00817,0.0185,0.0322,1.23,0.644,0.0,3.14e-08,0.0,0.0,0.0,1.0,0.0
747,68.66666666666666,0.0643,0.00305,0.0456,0.0285,0.752,0.804,0.29100000000000004,6.57e-16,3.53e-06,0.0,0.0,1.0,1.0
748,97.33333333333333,0.088,0.00592,0.00715,0.0562,0.92,0.701,0.131,2.23e-08,4.6899999999999995e-05,0.0,0.0,1.0,1.0
749,104.0,0.0936,0.0016,0.0249,0.0582,1.11,0.8859999999999999,0.365,3.36e-18,2.1899999999999997e-05,0.0,0.0,1.0,1.0
750,42.33333333333333,0.078,0.00346,0.0586,0.056,0.5660000000000001,0.742,0.0,5.88e-08,0.0,0.0,0.0,1.0,0.0
751,53.333333333333336,0.094,0.00018700000000000002,0.0577,0.0467,0.506,0.57,0.336,1.1899999999999999e-08,6.6e-06,0.28300000000000003,8.62e-09,2.0,1.0
752,52.0,0.0651,0.0018800000000000002,0.0739,0.056,1.47,0.8240000000000001,0.258,2.64e-26,3.86e-05,0.0,0.0,1.0,1.0
753,101.66666666666666,0.0504,0.00476,0.0193,0.0485,1.25,0.779,0.271,8.229999999999999e-13,3.01e-05,0.0,0.0,1.0,1.0
754,72.33333333333333,0.0613,0.00872,0.0555,0.067,0.767,0.10300000000000001,0.0,3.98e-07,0.0,0.0,0.0,1.0,0.0
755,88.99999999999999,0.0979,0.00262,0.0123,0.0328,0.8340000000000001,0.7879999999999999,0.324,3.9800000000000004e-12,3.73e-06,0.0,0.0,1.0,1.0
756,96.0,0.0231,0.00543,0.0894,0.0645,0.555,0.701,0.0,3.3799999999999997e-10,0.0,0.0,0.0,1.0,0.0
757,80.33333333333333,0.0751,0.0024100000000000002,0.0764,0.0699,1.13,0.759,0.24600000000000002,6.13e-11,4.22e-05,0.0,0.0,1.0,1.0
758,118.33333333333331,0.0163,0.00257,0.02,0.0366,1.24,0.833,0.369,2.6600000000000003e-16,3.47e-06,0.0,0.0,1.0,1.0
759,84.0,0.0712,0.00474,0.0463,0.0408,0.664,0.8,0.27899999999999997,1.61e-19,2.26e-05,0.0,0.0,1.0,1.0
760,96.66666666666667,0.0839,0.00948,0.0797,0.0708,0.8909999999999999,0.6809999999999999,0.0,1.68e-07,0.0,0.0,0.0,1.0,0.0
761,88.99999999999999,0.0487,0.00735,0.0218,0.0574,1.27,0.71,0.0,3.9300000000000004e-10,0.0,0.0,0.0,1.0,0.0
762,101.0,0.0913,0.0043,0.0453,0.0356,0.536,0.8240000000000001,0.34,1.6000000000000002e-19,8.38e-06,0.0,0.0,1.0,1.0
763,105.33333333333334,0.0927,0.00343,0.063,0.092,0.638,0.062,0.0,3.69e-06,0.0,0.0,0.0,1.0,0.0
764,84.66666666666666,0.0208,0.00978,0.0334,0.0421,0.69,0.73,0.17600000000000002,4.62e-12,4.3200000000000007e-05,0.0,0.0,1.0,1.0
765,108.0,0.0361,0.0037799999999999995,0.0609,0.0625,1.07,0.726,0.23800000000000002,8.26e-15,4.14e-05,0.0,0.0,1.0,1.0
766,70.0,0.0672,0.009609999999999999,0.00525,0.034,0.605,0.6729999999999999,0.213,6.5e-08,3.21e-05,0.0,0.0,1.0,1.0
767,103.66666666666666,0.0292,0.00981,0.0199,0.046,0.755,0.726,0.18899999999999997,1.5699999999999997e-10,4.28e-05,0.0,0.0,1.0,1.0
768,102.33333333333333,0.0159,0.00571,0.0481,0.0297,1.39,0.787,0.32,6.46e-19,4.43e-06,0.0,0.0,1.0,1.0
769,44.0,0.0331,0.007259999999999999,0.0512,0.0518,1.42,0.66,0.0,1.44e-08,0.0,0.0,0.0,1.0,0.0
770,95.0,0.0232,0.00255,0.0323,0.0822,1.4,0.086,0.0,2.4e-07,0.0,0.0,0.0,1.0,0.0
771,30.833333333333332,0.0289,0.008329999999999999,0.0717,0.0403,0.815,0.6890000000000001,0.0,1.46e-12,0.0,0.0,0.0,1.0,0.0
772,77.33333333333333,0.0959,0.009940000000000001,0.0205,0.0375,1.28,0.71,0.213,8.33e-10,3.5600000000000005e-05,0.0,0.0,1.0,1.0
773,106.00000000000001,0.0185,0.00395,0.0292,0.0882,0.7559999999999999,0.08199999999999999,0.0,2.08e-07,0.0,0.0,0.0,1.0,0.0
774,108.0,0.0621,0.0025399999999999997,0.0853,0.0573,0.9059999999999999,0.9059999999999999,0.381,4.96e-38,2.35e-05,0.0,0.0,1.0,1.0
775,51.0,0.0183,0.008440000000000001,0.0202,0.0255,1.08,0.6970000000000001,0.209,1.84e-11,1.8e-05,0.0,0.0,1.0,1.0
776,18.599999999999998,0.0791,0.00414,0.0263,0.031,1.01,0.693,0.0,2.0800000000000002e-11,0.0,0.0,0.0,1.0,0.0
777,14.400000000000002,0.0123,0.00835,0.0887,0.0275,0.953,0.669,0.0,6.57e-13,0.0,0.0,0.0,1.0,0.0
778,70.66666666666667,0.0544,0.0009130000000000001,0.0647,0.0274,0.594,0.47600000000000003,0.345,1.7699999999999999e-09,2.64e-07,0.324,1.32e-09,2.0,1.0
779,59.66666666666667,0.0484,0.00953,0.0302,0.0532,0.575,0.6729999999999999,0.0,6.57e-09,0.0,0.0,0.0,1.0,0.0
780,44.333333333333336,0.0766,0.00020299999999999997,0.0591,0.0557,0.925,0.882,0.349,2.9399999999999996e-33,1.7800000000000002e-05,0.0,0.0,1.0,1.0
781,120.0,0.0541,0.00286,0.0802,0.0414,0.8290000000000001,0.894,0.39399999999999996,6.18e-35,7.25e-06,0.0,0.0,1.0,1.0
782,66.99999999999999,0.0325,0.0033299999999999996,0.0949,0.0397,1.16,0.82,0.271,3.01e-36,2.11e-05,0.0,0.0,1.0,1.0
783,61.666666666666664,0.034,0.00156,0.0857,0.0469,1.25,0.857,0.295,3.3199999999999996e-45,2.18e-05,0.0,0.0,1.0,1.0
784,97.33333333333333,0.0421,0.0034799999999999996,0.0541,0.0726,1.08,0.6809999999999999,0.0,8.65e-08,0.0,0.098,1.14e-06,2.0,0.0
785,79.0,0.0429,0.0083,0.0558,0.0683,1.03,0.10300000000000001,0.0,3.14e-07,0.0,0.0,0.0,1.0,0.0
786,12.333333333333332,0.0579,0.0035399999999999997,0.0792,0.0368,0.8490000000000001,0.677,0.0,3.5600000000000005e-11,0.0,0.0,0.0,1.0,0.0
787,73.66666666666667,0.0532,0.00331,0.0859,0.0493,1.07,0.8290000000000001,0.287,1.7699999999999998e-31,3.02e-05,0.0,0.0,1.0,1.0
